CustomerID,Company,Job Title,Employment Status,Job Start Date,Annual Income,Industry
6295,Jetstar Asia Airways,Team Leader,Employee,30/7/2013,57280,Transport
6296,Futurebooks Pte Ltd,Supervisor,Employee,26/3/2009,75000,Accounting
6297,Yeo Hiap Seng Limited,Marketing Manager,Employee,13/7/2014,33072,Food and Beverages
6298,Venture Corporation Limited,IT Consultant,Employee,20/7/2016,55120,Manufacturing
6299,Ministry of Education,Career Development Officer,Employee,21/4/2003,50100,Government
6300,Pacific Century Regional Developments Limited,Team Leader,Employee,18/10/2011,49000,Communications
6301,MRN Infotech Pte Ltd,Data Analyst,Employee,30/6/2012,59280,Information Technology
6302,Temasek Holdings,Investment Consultant,Employee,29/5/2001,82000,Investment
6303,Singapore Technologies Engineering Ltd,Sales Executive,Employee,6/11/2007,217500,Manufacturing
6304,NOVATTE Pte Ltd,Senior IT Specialist,Employee,28/11/2002,73000,Manufacturing
6305,DBS Bank Limited,Systems Engineer,Employee,24/2/2017,30602,Banking and Finance
6306,Wing Tai Holdings Limited,Finance Manager,Employee,11/7/2002,59000,Property
6307,Singapore Press Holdings,Director,Employee,28/6/2010,97320,Media
6308,Critica,Senior Designer,Employee,1/4/2013,109000,Design
6309,Singapore Police Force,Chief Forensic Specialist,Employee,7/8/2008,205200,Government
6310,Singapore Technologies Engineering Ltd,Admin Assistant,Employee,7/11/2004,31950,Manufacturing
6311,Uber,Private Driver,Employee,1/3/2009,52000,Transport
6312,SembCorp Industries Limited,Technician,Employee,22/6/2007,49000,Diversified
6313,SBS Transit Limited,Clerk,Employee,16/11/2016,51000,Transport
6314,Systems on Silicon Manufacturing Co Pte Ltd,Software Engineer,Employee,6/10/2012,52000,Manufacturing
6315,Sumitomo Mitsui Banking Corporation,IT Project Manager,Employee,19/1/2008,52000,Banking and Finance
6316,City Developments Limited,Quality Inspector,Employee,26/8/2015,45000,Property
6317,SilkAir,Admin Assistant,Employee,20/12/2001,47000,Transport
6318,Singapore Civil Defence Force,Secretary,Employee,13/12/2001,45000,Government
6319,StarHub Limited,Marketing Communications Director,Employee,1/10/2011,150000,Communications
6320,Chartered Semiconductor Manufacturing,Head of Logistics,Employee,5/3/2015,247280,Manufacturing
6321,Bloomsbury Knowledge (Singapore) Pte Ltd,Admin Assistant,Employee,8/4/2011,42720,Education
6322,SembCorp Industries Limited,Information Technology Project Manager,Employee,14/5/2011,150000,Diversified
6323,Ootoya Asia Pacific Pte Ltd,Social Media Analyst,Employee,24/2/2000,56360,Food and Beverages
6324,InVue Security Products,Security Guard,Employee,4/11/2014,78000,Security
6325,UCO Bank,Customer Service Officer,Employee,8/11/2006,50000,Banking and Finance
6326,MHC Asia Group Pte Ltd,Quality Assurance Manager,Employee,19/11/2003,52000,HealthCare
6327,Aspial Corporation Ltd,Quality Inspector,Employee,9/8/2001,58000,Retail
6328,JTC Corporation,IT Specialist,Employee,1/10/2017,63000,Government
6329,Changi International Airport Services Pte Ltd,Logistics Manager,Employee,16/10/2015,83240,Transport
6330,Singapore Civil Defence Force,Mechanical Engineer,Employee,19/7/2007,71000,Government
6331,StarHub Limited,Product Manager,Employee,2/7/2000,51000,Communications
6332,Temasek Holdings,Data Analyst,Employee,28/1/2014,46000,Investment
6333,Eng Leong Medallic Industries Pte Ltd,Materials Engineer,Employee,24/9/2015,73100,Manufacturing
6334,NOVATTE Pte Ltd,Vice President,Employee,5/3/2001,248000,Manufacturing
6335,Pacnet,Product Manager,Employee,30/9/2013,80600,Communications
6336,Vadaro Pte Ltd,System Programmer,Employee,14/10/2006,80000,Information Technology
6337,Keppel Corporation Limited,Chemical Engineering Technician,Employee,12/10/2007,62590,Diversified
6338,Changi International Airport Services Pte Ltd,Risk Assessment Officer,Employee,6/11/2007,107100,Transport
6339,Clouet Trading Pte Ltd,Marketing Manager,Employee,19/3/2011,33812,Food and Beverages
6340,AIBI International,Nurse,Employee,4/4/2000,47980,HealthCare
6341,Neptune Orient Lines Limited,General Manager,Employee,7/5/2017,132000,Transport
6342,Jurong Port Pte Ltd,Operations Manager,Employee,28/9/2004,89000,Transport
6343,Ministry of Education,Data Analyst,Employee,12/5/2010,56800,Government
6344,CapitaLand Limited,Sales Executive,Employee,23/12/2003,104000,Property
6345,Venture Corporation Limited,IT Consultant,Employee,21/8/2011,50000,Manufacturing
6346,CapitaLand Limited,Data Analyst,Employee,28/2/2011,73600,Property
6347,iTPace Software Pte Ltd,System Programmer,Employee,27/2/2009,78500,Information Technology
6348,Singapore Petroleum Company Limited,Network Engineer,Employee,16/1/2005,73600,Energy and Utility
6349,Asia TCM Pte Ltd,Quality Assurance Manager,Employee,23/11/2008,54000,HealthCare
6350,Singapore Telecommunications Limited,Senior Data Analyst,Employee,29/3/2007,53000,Communications
6351,Pacific Century Regional Developments Limited,Product Manager,Employee,11/11/2006,78000,Communications
6352,Eng Leong Medallic Industries Pte Ltd,Computer Systems Manager,Employee,13/1/2018,73000,Manufacturing
6353,Jurong Port Pte Ltd,IT Specialist,Employee,20/6/2016,79160,Transport
6354,Singapore Technologies Engineering Ltd,Hardware Design Manager,Employee,30/6/2001,65960,Manufacturing
6355,AVD Electronics Marketing Pte Ltd,Financial Manager,Employee,14/5/2000,185000,Electronics
6356,Oversea Chinese Banking Corporation,Supervisor,Employee,10/1/2018,59000,Banking and Finance
6357,Singapore Telecommunications Limited,Human Resource Manager,Employee,13/4/2006,56000,Communications
6358,Econ Healthcare Group,Head Nurse,Employee,17/2/2007,75000,HealthCare
6359,Neptune Orient Lines Limited,Secretary,Employee,6/4/2009,79000,Transport
6360,SPH MediaWorks Limited,Technical Producer,Employee,3/5/2014,73100,Media
6361,Futurebooks Pte Ltd,Secretary,Employee,25/4/2011,52000,Accounting
6362,Hosted Patio Pte Ltd,Human Resource Manager,Employee,29/9/2008,60000,Food and Beverages
6363,Bee Cheng Hiang,Kitchen Crew,Employee,17/1/2006,38000,Food and Beverages
6364,Indian Bank,Human Resource Manager,Employee,4/9/2016,50300,Banking and Finance
6365,Neptune Orient Lines Limited,Technician,Employee,24/7/2009,76000,Transport
6366,Yeo Hiap Seng Limited,Operations Manager,Employee,14/2/2016,50000,Food and Beverages
6367,Thakral Corporation Ltd,Public Relations Director,Employee,22/11/2000,150000,Diversified
6368,Dizyatec Solutions Pte Ltd,Public Relations Manager,Employee,9/11/2001,81900,Information Technology
6369,Singapore Petroleum Company Limited,Web Developer,Employee,15/2/2003,56360,Energy and Utility
6370,NOVATTE Pte Ltd,Engineer,Employee,14/12/2014,56400,Manufacturing
6371,Bangkok Bank Public Company Limited,Procurement Manager,Employee,20/4/2005,111946,Banking and Finance
6372,Dizyatec Solutions Pte Ltd,Senior Marketing Manager,Employee,15/9/2014,55000,Information Technology
6373,AIBI International,Senior Nurse,Employee,19/12/2008,62000,HealthCare
6374,Hyflux Limited,Senior Quality Assurance Manager,Employee,19/1/2015,90000,Manufacturing
6375,Singapore Airlines Limited,IT Specialist,Employee,2/8/2000,75000,Transport
6376,Arc Marine Pte Ltd,Equipment Inspector,Employee,5/1/2004,52000,Marine
6377,Oversea Chinese Banking Corporation,Systems Programmer,Employee,25/7/2000,96360,Banking and Finance
6378,Flextronics,Technical Writer,Employee,18/5/2000,51000,Manufacturing
6379,CapitaLand Limited,Supervisor,Employee,14/9/2010,78000,Property
6380,Creative Technology,Public Relations,Employee,16/8/2001,60000,Electronics
6381,Clouet Trading Pte Ltd,Head Cook,Employee,17/12/2014,43000,Food and Beverages
6382,Singapore Petroleum Company Limited,Infrastructure Architect,Employee,25/4/2009,96000,Energy and Utility
6383,Electronics & Engineering Pte Ltd,Quality Assurance Specialist,Employee,28/4/2000,69000,Diversified
6384,SBS Transit Limited,IT Specialist,Employee,21/8/2004,78000,Transport
6385,Neptune Orient Lines Limited,Supervisor,Employee,13/2/2009,74000,Transport
6386,Financial Perspectives Pte Ltd,Web Developer,Employee,25/10/2011,52300,Education
6387,Sushi-Tei Pte Ltd,IT Assistant,Employee,29/12/2014,39650,Food and Beverages
6388,Vivid Snaps LLP,Logistics Officer,Employee,9/2/2007,43265,Service
6389,Tiger Airways,Director of Marketing & Sales,Employee,24/5/2017,201200,Transport
6390,United Overseas Bank Limited,Risk Manager,Employee,16/12/2012,52080,Banking and Finance
6391,Wilmar International Limited,Sales Specialist,Employee,27/7/2007,64359,Agribusiness
6392,Singapore Expats,Quality Inspector,Employee,24/7/2015,75000,Property
6393,Systems on Silicon Manufacturing Co Pte Ltd,IT Consultant,Employee,14/8/2007,43000,Manufacturing
6394,DR. W.K. KOO & ASSOCIATES PTE LTD,System Programmer,Employee,1/2/2018,77000,HealthCare
6395,Season General Services,Customer Service Officer,Employee,4/4/2015,46890,Service
6396,Singapore Expats,Marketing Officer,Employee,2/4/2009,54000,Property
6397,City Developments Limited,Quality Inspector,Employee,15/10/2007,48500,Property
6398,DR. W.K. KOO & ASSOCIATES PTE LTD,Securities Manager,Employee,9/12/2010,123500,HealthCare
6399,StarHub Limited,Data Analyst,Employee,1/11/2012,45000,Communications
6400,Singapore Petroleum Company Limited,Admin Assistant,Employee,14/2/2007,45000,Energy and Utility
6401,Dizyatec Solutions Pte Ltd,Senior Marketing Manager,Employee,23/5/2009,51010,Information Technology
6402,Acacia Design Consultants Pte Ltd,Applications Programmer,Employee,16/11/2007,78600,Design
6403,NTUC FairPrice Co-Operative Ltd,Supervisor,Employee,9/10/2007,52000,Retail
6404,Temasek Holdings,Investment Consultant,Employee,19/7/2004,74236,Investment
6405,M.SaaS Solutions Pte Ltd,Investment Advisor,Employee,19/4/2008,100000,Information Technology
6406,Singapore Expats,Marketing Officer,Employee,24/8/2013,49000,Property
6407,Aspial Corporation Ltd,Supervisor,Employee,9/8/2016,45000,Retail
6408,Venture Corporation Limited,Quality Assurance Officer,Employee,19/2/2006,56800,Manufacturing
6409,JTC Corporation,Land Resource Analyst,Employee,20/7/2003,52000,Government
6410,Venture Corporation Limited,Equipment Technician,Employee,12/5/2005,49850,Manufacturing
6411,Bee Cheng Hiang,IT Assistant,Employee,29/5/2015,43200,Food and Beverages
6412,Singapore Telecommunications Limited,Data Analyst,Employee,7/10/2014,43000,Communications
6413,Popular Holdings,Inventory Inspector,Employee,29/12/2000,58962,Retail
6414,Wilmar International Limited,Clerk,Employee,28/2/2011,54000,Agribusiness
6415,MediaCorp Private Limited,Administrative Officer,Employee,10/6/2015,96000,Media
6416,Certis CISCO Security Pte Ltd,Operations Officer,Employee,17/11/2001,81000,Security
6417,Certis CISCO Security Pte Ltd,Team Leader,Employee,30/4/2015,47000,Security
6418,Thakral Corporation Ltd,Information Technology Project Manager,Employee,29/11/2015,150000,Diversified
6419,Singapore Airport Terminal Services Limited,Assistant Manager,Employee,9/5/2011,65230,Transport
6420,Serai Makan Place,Driver,Employee,20/9/2002,46000,Food and Beverages
6421,Temasek Holdings,Database Administrator,Employee,18/7/2009,39680,Investment
6422,SilkAir,Assistant Manager,Employee,17/5/2009,78000,Transport
6423,CapitaLand Limited,Call Centre Manager,Employee,10/7/2017,81000,Property
6424,Singapore Post Limited,Database Administrator,Employee,28/3/2013,83320,Logistics
6425,Tropical Aeroponics Pte Ltd,Clerk,Employee,29/5/2002,54000,Agribusiness
6426,Keppel Corporation Limited,Chemical Engineering Technician,Employee,19/6/2016,78000,Diversified
6427,Flextronics,Technician,Employee,24/11/2017,53000,Manufacturing
6428,Singapore Airlines Limited,Software Applications Manager,Employee,26/1/2013,135000,Transport
6429,Capital Dynamics (S) Pte Ltd,Chief Executive Officer,Employee,6/7/2005,249440,Consulting
6430,Singapore Post Limited,IT Specialist,Employee,31/7/2002,75000,Logistics
6431,Tiger Airways,Policy and Planning Manager,Employee,14/12/2001,104100,Transport
6432,Abbott Manufacturing Singapore Pte Ltd,Team Leader,Employee,14/4/2012,48500,Manufacturing
6433,Core Solution Pte Ltd,Software Engineer,Employee,15/1/2017,73640,Information Technology
6434,Capital Dynamics (S) Pte Ltd,Vice President,Employee,11/4/2000,107200,Consulting
6435,Yeo Hiap Seng Limited,Web Developer,Employee,8/12/2006,48000,Food and Beverages
6436,AIBI International,Admin Assistant,Employee,29/1/2003,45600,HealthCare
6437,Hong Leong Bank Berhad,Risk Manager,Employee,6/3/2005,60000,Banking and Finance
6438,BreadTalk Group Limited,Head Cook,Employee,28/4/2013,33000,Food and Beverages
6439,Critica,Senior Designer,Employee,29/1/2003,135000,Design
6440,Singapore Technologies Engineering Ltd,Legal Representative,Employee,25/2/2002,201280,Manufacturing
6441,Flextronics,Materials Engineer,Employee,30/3/2010,60000,Manufacturing
6442,Abbott Manufacturing Singapore Pte Ltd,Hardware Design Manager,Employee,29/11/2010,60000,Manufacturing
6443,Dizyatec Solutions Pte Ltd,Secretary,Employee,25/11/2006,42000,Information Technology
6444,SBS Transit Limited,Driver,Employee,19/11/2003,52160,Transport
6445,Hyflux Limited,Infrastructure Architect & Engineer,Employee,13/6/2000,80600,Manufacturing
6446,City Developments Limited,Property Agent,Employee,25/4/2007,56800,Property
6447,SPH MediaWorks Limited,Technical Producer,Employee,6/3/2006,58000,Media
6448,Sushi-Tei Pte Ltd,Head Cook,Employee,8/5/2016,46080,Food and Beverages
6449,Vadaro Pte Ltd,Admin Assistant,Employee,13/9/2004,42000,Information Technology
6450,Acacia Design Consultants Pte Ltd,Secretary,Employee,27/11/2014,45800,Design
6451,InVue Security Products,Driver,Employee,19/9/2008,51000,Security
6452,SBS Transit Limited,Driver,Employee,24/7/2001,41280,Transport
6453,Valuair,Driver,Employee,14/11/2005,53040,Transport
6454,Singapore Power,Financial Manager,Employee,25/3/2017,150000,Energy and Utility
6455,Dizyatec Solutions Pte Ltd,Senior Team Leader,Employee,6/3/2004,56400,Information Technology
6456,Core Solution Pte Ltd,IT Security Manager,Employee,11/1/2015,57040,Information Technology
6457,Wing Tai Holdings Limited,Property Agent,Employee,29/5/2013,73000,Property
6458,Valuair,Driver,Employee,29/9/2004,47520,Transport
6459,M.SaaS Solutions Pte Ltd,Marketing Manager,Employee,26/3/2008,46080,Information Technology
6460,Alexandra Health,Research & Development,Employee,23/8/2014,78000,HealthCare
6461,Sushi-Tei Pte Ltd,Head Cook,Employee,22/2/2010,42000,Food and Beverages
6462,Temasek Holdings,Logistics Manager,Employee,4/4/2006,90000,Investment
6463,Jetstar Asia Airways,Driver,Employee,8/2/2011,76000,Transport
6464,Futurebooks Pte Ltd,Marketing & Sales Representative,Employee,9/11/2007,81000,Accounting
6465,Certis CISCO Security Pte Ltd,Auxiliary Officer,Employee,30/11/2015,42000,Security
6466,Keppel Corporation Limited,Engineering Assistant,Employee,9/4/2007,50000,Diversified
6467,Aspial Corporation Ltd,Operations Manager,Employee,21/7/2009,81000,Retail
6468,Singapore Post Limited,Director,Employee,28/10/2010,105000,Logistics
6469,Temasek Holdings,Senior Clerk,Employee,5/8/2005,85000,Investment
6470,Flextronics,Network & Communications Manager,Employee,21/12/2010,129500,Manufacturing
6471,OSIM International Limited,Operations Manager,Employee,4/3/2005,75000,HealthCare
6472,StarHub Limited,Senior Financial Advisor,Employee,27/9/2006,51000,Communications
6473,StarHub Limited,Legal Advisor,Employee,4/9/2009,50000,Communications
6474,Indian Overseas Bank,Branch Manager,Employee,31/1/2009,61000,Banking and Finance
6475,Singapore Airlines Limited,Driver,Employee,12/12/2004,47600,Transport
6476,NOVATTE Pte Ltd,Hardware Engineer,Employee,19/3/2012,53000,Manufacturing
6477,DR. W.K. KOO & ASSOCIATES PTE LTD,Public Relations Manager,Employee,27/8/2007,63000,HealthCare
6478,Venture Corporation Limited,Project Manager,Employee,9/9/2004,47000,Manufacturing
6479,United Overseas Bank Limited,Senior Manager,Employee,22/2/2002,49000,Banking and Finance
6480,Singapore Airlines Limited,Manager,Employee,5/1/2010,53680,Transport
6481,Singapore Airlines Cargo,Clerk,Employee,9/5/2004,44560,Transport
6482,Aspial Corporation Ltd,Security Officer,Employee,25/8/2002,59000,Retail
6483,Temasek Holdings,Database Administrator,Employee,29/11/2011,42000,Investment
6484,Critica,Admin Assistant,Employee,2/6/2001,42000,Design
6485,SBS Transit Limited,Team Leader,Employee,14/4/2015,73000,Transport
6486,Hyflux Limited,Manufacturing Engineer,Employee,5/6/2016,59632,Manufacturing
6487,PSA International Pte Ltd,Secretary,Employee,16/8/2016,48000,Investment
6488,StarHub Limited,Sales Specialist,Employee,8/7/2003,59800,Communications
6489,iTPace Software Pte Ltd,Project Administrator,Employee,26/12/2010,59280,Information Technology
